run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23
,2133.0,2659.0,132.0,,1281.0,,230.0,,,,,2022.0,,2076.0,319.0,847.0,3288.0,,,1684.0,136.0,,
,3332.0,153.0,1144.0,,2814.0,,1308.0,,,,,738.0,,1125.0,652.0,2139.0,1930.0,,,1214.0,1419.0,,
,1125.0,1663.0,277.0,,2990.0,,2321.0,,,,,879.0,,366.0,2486.0,277.0,415.0,,,1221.0,184.0,,
,503.0,1614.0,487.0,,510.0,,1379.0,,,,,849.0,,3084.0,1219.0,1426.0,691.0,,,1441.0,1326.0,,
,3128.0,172.0,351.0,,1328.0,,1947.0,,,,,310.0,,865.0,1052.0,2671.0,1157.0,,,691.0,2326.0,,
,2120.0,2076.0,478.0,,1498.0,,1707.0,,,,,484.0,,1092.0,3031.0,2198.0,3416.0,,,24.0,390.0,,
,1445.0,315.0,1431.0,,226.0,,723.0,,,,,47.0,,839.0,2007.0,1199.0,137.0,,,446.0,2190.0,,
,512.0,1482.0,1723.0,,415.0,,2411.0,,,,,2051.0,,1393.0,1399.0,3359.0,3102.0,,,898.0,2771.0,,
,183.0,1907.0,396.0,,81.0,,3118.0,,,,,415.0,,1134.0,487.0,2975.0,1281.0,,,1105.0,2478.0,,
,1925.0,2619.0,19.0,,1331.0,,2232.0,,,,,2139.0,,1529.0,1426.0,1328.0,1217.0,,,1217.0,153.0,,
,2692.0,464.0,2890.0,,202.0,,2038.0,,,,,2812.0,,1745.0,2814.0,1441.0,2319.0,,,2481.0,1606.0,,
,315.0,2243.0,124.0,,1399.0,,1217.0,,,,,1441.0,,1303.0,446.0,6.0,2123.0,,,45.0,1082.0,,
,3039.0,183.0,2123.0,,536.0,,3343.0,,,,,653.0,,3332.0,510.0,359.0,2477.0,,,1019.0,3190.0,,
,1700.0,511.0,202.0,,2540.0,,1180.0,,,,,3147.0,,487.0,1686.0,1423.0,3095.0,,,2680.0,753.0,,
,1092.0,1280.0,137.0,,1125.0,,3010.0,,,,,2249.0,,2046.0,847.0,85.0,2022.0,,,624.0,792.0,,
,410.0,1012.0,452.0,,321.0,,3150.0,,,,,1018.0,,843.0,874.0,1018.0,452.0,,,1442.0,33.0,,
,1723.0,778.0,2506.0,,496.0,,945.0,,,,,1141.0,,589.0,496.0,1240.0,2009.0,,,396.0,172.0,,
,1572.0,2692.0,1004.0,,2890.0,,898.0,,,,,1498.0,,1075.0,2574.0,375.0,1219.0,,,1478.0,1572.0,,
,536.0,901.0,1019.0,,874.0,,2376.0,,,,,1930.0,,1064.0,2731.0,446.0,2285.0,,,6.0,3188.0,,
,1482.0,2133.0,2356.0,,47.0,,3183.0,,,,,2671.0,,1373.0,2509.0,876.0,2139.0,,,1018.0,375.0,,
,1043.0,3359.0,2770.0,,1190.0,,2269.0,,,,,6.0,,2692.0,1431.0,3172.0,774.0,,,2484.0,129.0,,
,901.0,503.0,732.0,,351.0,,2354.0,,,,,1488.0,,1013.0,2890.0,2890.0,3359.0,,,1245.0,23.0,,
,2076.0,1125.0,48.0,,2949.0,,2121.0,,,,,2658.0,,396.0,277.0,2399.0,230.0,,,452.0,2573.0,,
,264.0,116.0,81.0,,45.0,,50.0,,,,,1328.0,,2980.0,396.0,1214.0,85.0,,,2506.0,1442.0,,
,2705.0,396.0,2731.0,,2009.0,,2298.0,,,,,2379.0,,901.0,1125.0,1245.0,396.0,,,3359.0,185.0,,
,1502.0,1722.0,2417.0,,3172.0,,2444.0,,,,,1245.0,,483.0,1973.0,1488.0,3100.0,,,721.0,1633.0,,
,963.0,217.0,1332.0,,2249.0,,3416.0,,,,,2174.0,,2120.0,2540.0,1502.0,2941.0,,,1127.0,546.0,,
,217.0,679.0,1069.0,,872.0,,3369.0,,,,,749.0,,690.0,3416.0,448.0,2457.0,,,7.0,228.0,,
,81.0,1502.0,1052.0,,2574.0,,1066.0,,,,,2464.0,,1209.0,1281.0,2123.0,3071.0,,,1240.0,149.0,,
,1907.0,843.0,2146.0,,1107.0,,1467.0,,,,,2224.0,,626.0,1019.0,772.0,2254.0,,,2882.0,603.0,,
,1745.0,1925.0,847.0,,691.0,,3313.0,,,,,2882.0,,315.0,310.0,2552.0,3147.0,,,541.0,936.0,,
,181.0,2046.0,1654.0,,847.0,,2784.0,,,,,1696.0,,1601.0,3095.0,1786.0,2509.0,,,1258.0,2295.0,,
,839.0,2120.0,319.0,,2319.0,,1273.0,,,,,396.0,,872.0,541.0,1442.0,624.0,,,772.0,625.0,,
,452.0,2202.0,3031.0,,2509.0,,1277.0,,,,,1127.0,,572.0,1478.0,2011.0,2897.0,,,653.0,661.0,,
,973.0,1393.0,1292.0,,2285.0,,651.0,,,,,2949.0,,512.0,1827.0,226.0,1423.0,,,651.0,1482.0,,
,1441.0,963.0,230.0,,2916.0,,1105.0,,,,,66.0,,181.0,1524.0,2949.0,952.0,,,1431.0,367.0,,
,1601.0,641.0,261.0,,2379.0,,1896.0,,,,,2897.0,,1392.0,7.0,2535.0,58.0,,,849.0,2738.0,,
,778.0,452.0,1930.0,,783.0,,11.0,,,,,2025.0,,560.0,1441.0,2723.0,1328.0,,,1192.0,1469.0,,
,1012.0,1745.0,3147.0,,13.0,,2850.0,,,,,124.0,,2202.0,910.0,44.0,1878.0,,,1270.0,3128.0,,
,560.0,3012.0,1281.0,,2198.0,,2072.0,,,,,2011.0,,229.0,1322.0,3148.0,994.0,,,1889.0,973.0,,
,1963.0,366.0,359.0,,879.0,,3210.0,,,,,2689.0,,1441.0,849.0,1301.0,2949.0,,,85.0,371.0,,
,1373.0,512.0,879.0,,2022.0,,1873.0,,,,,2975.0,,1497.0,2249.0,2916.0,1734.0,,,19.0,1412.0,,
,1741.0,1723.0,947.0,,1391.0,,845.0,,,,,2412.0,,691.0,1217.0,316.0,849.0,,,3181.0,1925.0,,
,3359.0,1021.0,1973.0,,446.0,,158.0,,,,,1878.0,,1021.0,2123.0,3161.0,2208.0,,,2510.0,1553.0,,
,849.0,375.0,536.0,,1322.0,,1401.0,,,,,1651.0,,1741.0,1496.0,2658.0,294.0,,,137.0,1289.0,,
,1217.0,839.0,2509.0,,947.0,,3073.0,,,,,58.0,,1019.0,3100.0,137.0,684.0,,,58.0,2605.0,,
,400.0,483.0,783.0,,2723.0,,994.0,,,,,3172.0,,1445.0,948.0,2483.0,738.0,,,2509.0,1031.0,,
,464.0,1741.0,1198.0,,1478.0,,225.0,,,,,1301.0,,849.0,230.0,1549.0,484.0,,,328.0,1134.0,,
,3012.0,3084.0,675.0,,2139.0,,533.0,,,,,1240.0,,2524.0,1199.0,1643.0,124.0,,,1219.0,1522.0,,
,1013.0,2524.0,1827.0,,1496.0,,634.0,,,,,3100.0,,1301.0,1788.0,2897.0,2990.0,,,1496.0,713.0,,
,1392.0,400.0,1324.0,,952.0,,180.0,,,,,2399.0,,1442.0,1442.0,1127.0,1998.0,,,386.0,150.0,,
,386.0,2356.0,901.0,,2878.0,,1726.0,,,,,2009.0,,375.0,176.0,624.0,2671.0,,,774.0,1708.0,,
,690.0,81.0,1270.0,,85.0,,80.0,,,,,2336.0,,1963.0,901.0,1788.0,2051.0,,,2790.0,2133.0,,
,382.0,230.0,652.0,,2552.0,,2095.0,,,,,1478.0,,328.0,512.0,2285.0,47.0,,,351.0,1257.0,,
,626.0,536.0,1889.0,,684.0,,2454.0,,,,,952.0,,2484.0,6.0,1498.0,653.0,,,321.0,3084.0,,
,2619.0,181.0,2510.0,,3288.0,,1723.0,,,,,2483.0,,386.0,3147.0,13.0,772.0,,,2007.0,664.0,,
,657.0,1192.0,1322.0,,2123.0,,2238.0,,,,,2285.0,,1907.0,3209.0,2009.0,2812.0,,,947.0,512.0,,
,1052.0,2417.0,58.0,,1127.0,,1226.0,,,,,1423.0,,1722.0,2464.0,1675.0,2174.0,,,1423.0,489.0,,
,625.0,1840.0,2486.0,,58.0,,372.0,,,,,1786.0,,2679.0,2146.0,2336.0,825.0,,,1341.0,2157.0,,
,2046.0,2770.0,963.0,,2658.0,,2899.0,,,,,137.0,,2705.0,2510.0,952.0,2224.0,,,445.0,217.0,,
,1840.0,3031.0,3416.0,,124.0,,579.0,,,,,3161.0,,2486.0,1270.0,1747.0,1141.0,,,510.0,1568.0,,
,375.0,732.0,1686.0,,3095.0,,3092.0,,,,,573.0,,657.0,386.0,1581.0,1018.0,,,1247.0,1502.0,,
,2493.0,3323.0,3095.0,,386.0,,1552.0,,,,,226.0,,541.0,3172.0,1221.0,1127.0,,,1401.0,1064.0,,
,872.0,733.0,7.0,,176.0,,81.0,,,,,44.0,,264.0,536.0,1684.0,2882.0,,,585.0,143.0,,
,2739.0,973.0,2567.0,,1199.0,,91.0,,,,,155.0,,1276.0,684.0,3392.0,2723.0,,,1524.0,560.0,,
,732.0,657.0,876.0,,19.0,,638.0,,,,,2916.0,,365.0,952.0,1505.0,1301.0,,,945.0,413.0,,
,1247.0,2882.0,2291.0,,1441.0,,884.0,,,,,825.0,,400.0,783.0,842.0,2689.0,,,1788.0,82.0,,
,2238.0,319.0,1696.0,,963.0,,2525.0,,,,,2458.0,,124.0,351.0,2481.0,2483.0,,,2574.0,190.0,,
,943.0,1322.0,2139.0,,137.0,,1524.0,,,,,536.0,,382.0,963.0,585.0,2658.0,,,1342.0,3332.0,,
,1127.0,24.0,1496.0,,2454.0,,1599.0,,,,,2878.0,,1840.0,2022.0,2477.0,963.0,,,1331.0,183.0,,
,49.0,49.0,1217.0,,541.0,,1851.0,,,,,2555.0,,1198.0,321.0,963.0,3183.0,,,1244.0,839.0,,
,1238.0,872.0,1675.0,,1442.0,,757.0,,,,,1643.0,,1043.0,1105.0,536.0,3392.0,,,1322.0,1529.0,,
,1478.0,2980.0,1788.0,,3147.0,,330.0,,,,,2484.0,,1431.0,1401.0,1019.0,749.0,,,373.0,589.0,,
,2356.0,310.0,3100.0,,2975.0,,1054.0,,,,,1251.0,,1004.0,452.0,1015.0,1240.0,,,3183.0,475.0,,
,2417.0,1245.0,1199.0,,2254.0,,168.0,,,,,691.0,,1238.0,1930.0,721.0,3161.0,,,2454.0,188.0,,
,1042.0,2238.0,1957.0,,1062.0,,1891.0,,,,,675.0,,464.0,58.0,825.0,1488.0,,,1241.0,2404.0,,
,230.0,48.0,772.0,,624.0,,2325.0,,,,,19.0,,132.0,879.0,2510.0,155.0,,,684.0,1955.0,,
,3031.0,2568.0,820.0,,1051.0,,1700.0,,,,,1788.0,,1423.0,1423.0,2638.0,66.0,,,2638.0,2329.0,,
,2980.0,624.0,1241.0,,2291.0,,2429.0,,,,,772.0,,410.0,624.0,747.0,316.0,,,2486.0,2659.0,,
,3416.0,328.0,2897.0,,1696.0,,3360.0,,,,,2535.0,,2619.0,359.0,1274.0,1549.0,,,1505.0,1107.0,,
,2770.0,2705.0,310.0,,3100.0,,1741.0,,,,,2501.0,,1042.0,653.0,2506.0,2025.0,,,2671.0,126.0,,
,6.0,690.0,1703.0,,1241.0,,1929.0,,,,,1998.0,,1478.0,2897.0,376.0,2225.0,,,1249.0,1280.0,,
,624.0,1127.0,2038.0,,675.0,,1860.0,,,,,133.0,,3323.0,2457.0,1496.0,351.0,,,1750.0,690.0,,
,2568.0,1889.0,321.0,,2739.0,,131.0,,,,,359.0,,2680.0,1342.0,573.0,536.0,,,2990.0,1068.0,,
,1245.0,1654.0,1684.0,,2897.0,,88.0,,,,,1747.0,,947.0,1051.0,945.0,226.0,,,2739.0,626.0,,
,2887.0,1042.0,2051.0,,2208.0,,793.0,,,,,3045.0,,733.0,1390.0,452.0,1954.0,,,2009.0,679.0,,
,48.0,2139.0,1401.0,,2457.0,,177.0,,,,,3359.0,,1192.0,2319.0,2679.0,585.0,,,747.0,483.0,,
,2731.0,625.0,1734.0,,1957.0,,3290.0,,,,,351.0,,1496.0,2254.0,774.0,1651.0,,,879.0,1092.0,,
,1276.0,1018.0,1423.0,,3131.0,,196.0,,,,,2319.0,,81.0,1998.0,94.0,573.0,,,2051.0,2692.0,,
,2882.0,772.0,3288.0,,1937.0,,1559.0,,,,,2560.0,,1426.0,1214.0,1431.0,675.0,,,133.0,1578.0,,
,2051.0,1373.0,1581.0,,1788.0,,1265.0,,,,,1734.0,,448.0,2454.0,281.0,1390.0,,,478.0,865.0,,
,1401.0,2509.0,1221.0,,2068.0,,1512.0,,,,,1062.0,,1281.0,1734.0,1249.0,2011.0,,,290.0,2980.0,,
,176.0,132.0,3392.0,,3071.0,,1903.0,,,,,1954.0,,45.0,448.0,24.0,948.0,,,2483.0,3012.0,,
,2680.0,1973.0,1214.0,,1734.0,,3115.0,,,,,261.0,,58.0,2068.0,1192.0,261.0,,,47.0,400.0,,
,1654.0,1069.0,2739.0,,1703.0,,1696.0,,,,,1391.0,,732.0,2990.0,351.0,3133.0,,,337.0,641.0,,
,1240.0,382.0,1212.0,,1301.0,,3024.0,,,,,2208.0,,2567.0,294.0,56.0,1498.0,,,1274.0,1209.0,,
,733.0,849.0,3181.0,,6.0,,,,,,,3404.0,,277.0,1127.0,1105.0,820.0,,,738.0,315.0,,
,1018.0,1238.0,3359.0,,1018.0,,,,,,,3183.0,,3359.0,1328.0,1212.0,1251.0,,,3209.0,1012.0,,
,475.0,351.0,624.0,,2812.0,,,,,,,747.0,,1696.0,226.0,1478.0,2679.0,,,1015.0,2120.0,,
,651.0,7.0,1240.0,,1423.0,,,,,,,1549.0,,2376.0,2552.0,2720.0,2262.0,,,2812.0,1441.0,,
,124.0,2984.0,2882.0,,452.0,,,,,,,575.0,,49.0,1675.0,651.0,3172.0,,,484.0,2887.0,,
,1021.0,496.0,684.0,,1390.0,,,,,,,316.0,,496.0,876.0,947.0,1316.0,,,1141.0,1420.0,,
,58.0,1219.0,1018.0,,1651.0,,,,,,,525.0,,137.0,2139.0,872.0,2552.0,,,749.0,2202.0,,
,3323.0,2454.0,1245.0,,2671.0,,,,,,,2245.0,,510.0,124.0,2790.0,2555.0,,,238.0,1393.0,,
,1281.0,58.0,6.0,,1019.0,,,,,,,2574.0,,19.0,3071.0,2241.0,1391.0,,,191.0,2349.0,,
,772.0,1696.0,1750.0,,1221.0,,,,,,,2723.0,,3031.0,478.0,234.0,1274.0,,,1056.0,691.0,,
,310.0,1276.0,1192.0,,2882.0,,,,,,,2457.0,,202.0,774.0,1247.0,2916.0,,,982.0,1426.0,,
,2984.0,124.0,1105.0,,825.0,,,,,,,1346.0,,6.0,1878.0,1140.0,1696.0,,,2720.0,116.0,,
,1696.0,947.0,1643.0,,2225.0,,,,,,,207.0,,624.0,1954.0,3183.0,2535.0,,,1643.0,263.0,,
,679.0,2731.0,2376.0,,2124.0,,,,,,,1140.0,,2574.0,738.0,19.0,2245.0,,,2241.0,849.0,,
,1423.0,85.0,373.0,,1555.0,,,,,,,1048.0,,1322.0,1251.0,1258.0,44.0,,,943.0,1907.0,,
,446.0,2887.0,2850.0,,2412.0,,,,,,,56.0,,452.0,1141.0,533.0,1140.0,,,176.0,859.0,,
,684.0,1198.0,85.0,,2790.0,,,,,,,1019.0,,729.0,261.0,2689.0,1643.0,,,1048.0,3039.0,,
,2139.0,1199.0,2351.0,,2510.0,,,,,,,820.0,,238.0,415.0,70.0,1786.0,,,281.0,181.0,,
,132.0,386.0,952.0,,1245.0,,,,,,,1703.0,,1219.0,947.0,3043.0,1245.0,,,94.0,2680.0,,
,351.0,1240.0,651.0,,1567.0,,,,,,,1872.0,,652.0,1240.0,1316.0,1747.0,,,1930.0,2076.0,,
,45.0,653.0,1555.0,,44.0,,,,,,,1316.0,,1332.0,484.0,943.0,2720.0,,,2679.0,220.0,,
,2567.0,2638.0,2481.0,,396.0,,,,,,,1502.0,,1247.0,3359.0,729.0,2560.0,,,376.0,1190.0,,
,1332.0,2007.0,721.0,,1643.0,,,,,,,2225.0,,359.0,1018.0,1341.0,191.0,,,1324.0,2568.0,,
,85.0,651.0,446.0,,573.0,,,,,,,238.0,,684.0,47.0,521.0,70.0,,,2174.0,410.0,,
,1643.0,1478.0,729.0,,3038.0,,,,,,,2679.0,,536.0,2051.0,1401.0,2696.0,,,2658.0,872.0,,
,47.0,1686.0,945.0,,738.0,,,,,,,774.0,,1390.0,2483.0,1324.0,1214.0,,,2689.0,2984.0,,
,1198.0,1423.0,13.0,,484.0,,,,,,,1249.0,,1270.0,2671.0,261.0,2084.0,,,1549.0,2524.0,,
,1686.0,202.0,2790.0,,653.0,,,,,,,3071.0,,847.0,2812.0,1651.0,1574.0,,,66.0,1013.0,,
,2790.0,2567.0,685.0,,3359.0,,,,,,,1684.0,,176.0,2882.0,1062.0,2068.0,,,1178.0,49.0,,
,19.0,1643.0,2484.0,,749.0,,,,,,,478.0,,2568.0,2174.0,1500.0,1019.0,,,2890.0,1497.0,,
,7.0,1930.0,1258.0,,2174.0,,,,,,,945.0,,2285.0,66.0,1048.0,2399.0,,,1070.0,1219.0,,
,1322.0,685.0,2225.0,,1549.0,,,,,,,1574.0,,1973.0,772.0,191.0,747.0,,,3288.0,386.0,,
,1973.0,19.0,290.0,,155.0,,,,,,,2068.0,,910.0,1245.0,1346.0,1571.0,,,2249.0,1373.0,,
,2464.0,45.0,226.0,,1786.0,,,,,,,61.0,,351.0,1747.0,1574.0,1684.0,,,1747.0,1075.0,,
,947.0,2051.0,774.0,,2224.0,,,,,,,2739.0,,2510.0,1301.0,982.0,2412.0,,,2254.0,1431.0,,
,496.0,402.0,1937.0,,2689.0,,,,,,,3133.0,,1889.0,2658.0,1557.0,2501.0,,,890.0,137.0,,
,2454.0,1281.0,1872.0,,1878.0,,,,,,,1496.0,,85.0,316.0,3181.0,1872.0,,,868.0,365.0,,
,402.0,774.0,3043.0,,2501.0,,,,,,,1247.0,,1052.0,749.0,1750.0,2790.0,,,2198.0,2484.0,,
,2486.0,1241.0,1247.0,,1488.0,,,,,,,1913.0,,2984.0,573.0,685.0,575.0,,,1301.0,1125.0,,
,2291.0,684.0,709.0,,2679.0,,,,,,,3171.0,,948.0,1643.0,2878.0,525.0,,,533.0,1478.0,,
,202.0,1247.0,585.0,,2483.0,,,,,,,386.0,,373.0,85.0,373.0,1048.0,,,1328.0,2705.0,,
,2850.0,729.0,573.0,,1141.0,,,,,,,1605.0,,963.0,2198.0,155.0,2458.0,,,70.0,1331.0,,
,2038.0,2291.0,1249.0,,66.0,,,,,,,2066.0,,2291.0,2379.0,3171.0,133.0,,,1140.0,382.0,,
,847.0,475.0,3183.0,,772.0,,,,,,,1571.0,,1241.0,747.0,1582.0,1703.0,,,2025.0,1281.0,,
,448.0,3416.0,1341.0,,316.0,,,,,,,2790.0,,1199.0,2560.0,478.0,3045.0,,,573.0,2046.0,,
,1219.0,847.0,1244.0,,1954.0,,,,,,,258.0,,2739.0,1786.0,2376.0,1263.0,,,3161.0,402.0,,
,2574.0,2038.0,3131.0,,1842.0,,,,,,,3209.0,,952.0,825.0,1035.0,2484.0,,,1390.0,229.0,,
,373.0,448.0,258.0,,1214.0,,,,,,,1342.0,,226.0,2241.0,397.0,1178.0,,,2399.0,1524.0,,
,2225.0,373.0,2862.0,,3161.0,,,,,,,1192.0,,675.0,1488.0,868.0,1913.0,,,2464.0,732.0,,
,774.0,2376.0,445.0,,1872.0,,,,,,,3189.0,,2890.0,2916.0,1998.0,1015.0,,,521.0,2587.0,,
,1889.0,47.0,1342.0,,849.0,,,,,,,1051.0,,191.0,56.0,1908.0,465.0,,,525.0,1963.0,,
,879.0,2850.0,3105.0,,1574.0,,,,,,,1178.0,,2124.0,1651.0,2458.0,856.0,,,415.0,572.0,,
,2510.0,1750.0,191.0,,1274.0,,,,,,,2720.0,,2464.0,1015.0,1178.0,890.0,,,155.0,541.0,,
,1957.0,573.0,2457.0,,1249.0,,,,,,,191.0,,1331.0,2025.0,2319.0,1324.0,,,397.0,657.0,,
,2007.0,2574.0,885.0,,1240.0,,,,,,,13.0,,1788.0,133.0,525.0,2124.0,,,1651.0,1392.0,,
,2509.0,1249.0,2124.0,,2245.0,,,,,,,1263.0,,1643.0,1140.0,684.0,1342.0,,,2657.0,176.0,,
,952.0,2890.0,653.0,,820.0,,,,,,,70.0,,3043.0,258.0,258.0,2819.0,,,729.0,1445.0,,
,653.0,176.0,1505.0,,1747.0,,,,,,,94.0,,2123.0,2399.0,2484.0,3404.0,,,1308.0,1042.0,,
,2221.0,1788.0,2671.0,,1505.0,,,,,,,2819.0,,1734.0,1062.0,620.0,945.0,,,2552.0,1745.0,,
,729.0,1957.0,747.0,,2025.0,,,,,,,2084.0,,2198.0,1346.0,133.0,1605.0,,,2224.0,2619.0,,
,3131.0,2123.0,376.0,,3045.0,,,,,,,1842.0,,1244.0,2208.0,3100.0,2657.0,,,1488.0,264.0,,
,1241.0,945.0,1015.0,,836.0,,,,,,,1984.0,,3100.0,1048.0,2739.0,56.0,,,825.0,910.0,,
,1750.0,952.0,47.0,,2351.0,,,,,,,868.0,,2007.0,2975.0,532.0,1581.0,,,3147.0,1004.0,,
,1069.0,1734.0,1878.0,,747.0,,,,,,,1015.0,,1827.0,1549.0,381.0,2481.0,,,1320.0,2506.0,,
,1734.0,3095.0,234.0,,3183.0,,,,,,,1214.0,,1957.0,2790.0,1244.0,721.0,,,952.0,1549.0,,
,675.0,1331.0,1127.0,,2314.0,,,,,,,3038.0,,2897.0,2484.0,1308.0,1221.0,,,1696.0,901.0,,
,945.0,1937.0,133.0,,3148.0,,,,,,,856.0,,61.0,137.0,1390.0,729.0,,,1255.0,328.0,,
,487.0,18.0,2679.0,,2399.0,,,,,,,2262.0,,2509.0,1247.0,1255.0,281.0,,,261.0,464.0,,
,1199.0,2552.0,397.0,,1251.0,,,,,,,2696.0,,774.0,1703.0,1696.0,1105.0,,,1316.0,132.0,,
,573.0,1048.0,1320.0,,3116.0,,,,,,,1070.0,,478.0,2555.0,3133.0,651.0,,,3043.0,1341.0,,
,874.0,1812.0,532.0,,207.0,,,,,,,2912.0,,3095.0,2225.0,3416.0,1258.0,,,709.0,448.0,,
,397.0,3100.0,1747.0,,1913.0,,,,,,,1271.0,,1703.0,2011.0,2038.0,337.0,,,3176.0,1043.0,,
,1930.0,2351.0,2198.0,,261.0,,,,,,,17.0,,2356.0,2066.0,415.0,1241.0,,,2661.0,19.0,,
,478.0,879.0,1048.0,,575.0,,,,,,,2314.0,,2417.0,2723.0,1270.0,1505.0,,,255.0,1423.0,,
,2890.0,2198.0,1390.0,,191.0,,,,,,,1908.0,,1018.0,2245.0,2560.0,1247.0,,,2225.0,1051.0,,
,3095.0,2812.0,2483.0,,2262.0,,,,,,,1231.0,,1937.0,373.0,1954.0,24.0,,,2291.0,510.0,,
,1048.0,2671.0,1274.0,,729.0,,,,,,,2124.0,,2770.0,1274.0,2066.0,3181.0,,,2376.0,396.0,,
,1788.0,1827.0,2208.0,,1192.0,,,,,,,1149.0,,310.0,2458.0,1263.0,376.0,,,3351.0,1238.0,,
,747.0,226.0,868.0,,2912.0,,,,,,,2506.0,,446.0,1872.0,1752.0,2506.0,,,1872.0,496.0,,
,2074.0,321.0,727.0,,1048.0,,,,,,,2127.0,,2139.0,2501.0,1070.0,2878.0,,,3095.0,774.0,,
,2679.0,234.0,2416.0,,1998.0,,,,,,,1505.0,,1341.0,2412.0,2291.0,1056.0,,,2123.0,733.0,,
,2555.0,747.0,2399.0,,70.0,,,,,,,890.0,,2009.0,945.0,2225.0,885.0,,,2068.0,963.0,,
,2124.0,397.0,1328.0,,1316.0,,,,,,,2087.0,,3038.0,2416.0,1913.0,234.0,,,2124.0,2486.0,,
,1249.0,3183.0,94.0,,2720.0,,,,,,,1604.0,,1051.0,1605.0,2124.0,1341.0,,,1547.0,1601.0,,
,191.0,2510.0,52.0,,2560.0,,,,,,,192.0,,1245.0,2689.0,727.0,1249.0,,,836.0,2574.0,,
,3183.0,868.0,422.0,,498.0,,,,,,,1524.0,,772.0,61.0,2068.0,3351.0,,,2986.0,947.0,,
,2483.0,1244.0,3351.0,,133.0,,,,,,,3199.0,,2723.0,575.0,1734.0,94.0,,,783.0,487.0,,
,2671.0,2679.0,18.0,,2819.0,,,,,,,1341.0,,48.0,1192.0,445.0,1244.0,,,2850.0,652.0,,
,234.0,3038.0,2638.0,,945.0,,,,,,,727.0,,2319.0,3131.0,1872.0,2739.0,,,2081.0,2007.0,,
,2198.0,1505.0,498.0,,1984.0,,,,,,,1241.0,,532.0,3161.0,675.0,1192.0,,,381.0,943.0,,
,18.0,675.0,1549.0,,1149.0,,,,,,,2657.0,,573.0,3105.0,1320.0,3171.0,,,465.0,1322.0,,
,868.0,948.0,281.0,,3171.0,,,,,,,3013.0,,945.0,1056.0,836.0,868.0,,,1659.0,825.0,,
,2812.0,478.0,2249.0,,525.0,,,,,,,1056.0,,2351.0,1249.0,890.0,943.0,,,727.0,2356.0,,
,376.0,2483.0,145.0,,145.0,,,,,,,3043.0,,1686.0,1913.0,3362.0,1842.0,,,556.0,2417.0,,
,1827.0,532.0,982.0,,1157.0,,,,,,,1794.0,,820.0,1574.0,2850.0,727.0,,,1667.0,310.0,,
,3043.0,2990.0,118.0,,17.0,,,,,,,943.0,,2225.0,3171.0,10.0,982.0,,,2412.0,6.0,,
,1555.0,1878.0,736.0,,512.0,,,,,,,1324.0,,2552.0,1571.0,1555.0,1401.0,,,3100.0,2770.0,,
,749.0,376.0,1391.0,,1675.0,,,,,,,2477.0,,1654.0,13.0,820.0,521.0,,,118.0,2074.0,,
,226.0,1015.0,61.0,,376.0,,,,,,,532.0,,321.0,44.0,2862.0,3176.0,,,532.0,48.0,,
,1255.0,3362.0,1056.0,,465.0,,,,,,,885.0,,876.0,2009.0,3176.0,533.0,,,2862.0,1654.0,,
,2123.0,1651.0,381.0,,1320.0,,,,,,,1320.0,,1127.0,192.0,3351.0,290.0,,,998.0,261.0,,
,1557.0,2225.0,749.0,,890.0,,,,,,,18.0,,1249.0,3148.0,465.0,1308.0,,,1008.0,1498.0,,
,2376.0,2862.0,538.0,,3043.0,,,,,,,1843.0,,1878.0,2285.0,1187.0,1750.0,,,1878.0,2051.0,,
,3100.0,2124.0,2990.0,,1605.0,,,,,,,1221.0,,2051.0,1271.0,1547.0,381.0,,,1908.0,1018.0,,
,359.0,1549.0,2285.0,,192.0,,,,,,,3176.0,,2221.0,397.0,118.0,3043.0,,,3362.0,1889.0,,
,2638.0,2897.0,890.0,,3199.0,,,,,,,2291.0,,1140.0,2949.0,207.0,2376.0,,,1557.0,3323.0,,
,1878.0,2790.0,1070.0,,3404.0,,,,,,,2038.0,,651.0,2878.0,1667.0,685.0,,,226.0,1052.0,,
,1341.0,1703.0,1786.0,,1571.0,,,,,,,465.0,,2208.0,675.0,52.0,1320.0,,,675.0,2567.0,,
,1505.0,3351.0,825.0,,3133.0,,,,,,,376.0,,2790.0,1241.0,556.0,373.0,,,1187.0,446.0,,
,2174.0,2221.0,2254.0,,61.0,,,,,,,1957.0,,2731.0,3043.0,2208.0,255.0,,,2027.0,277.0,,
,277.0,890.0,2245.0,,868.0,,,,,,,234.0,,47.0,2262.0,2412.0,397.0,,,1703.0,1276.0,,
,1812.0,94.0,1062.0,,1581.0,,,,,,,10.0,,2671.0,3045.0,1008.0,2291.0,,,3131.0,1696.0,,
,652.0,1786.0,1140.0,,842.0,,,,,,,498.0,,653.0,155.0,1957.0,556.0,,,258.0,2221.0,,
,2351.0,652.0,1141.0,,2481.0,,,,,,,3131.0,,879.0,241.0,2027.0,445.0,,,316.0,1913.0,,
,1549.0,874.0,620.0,,94.0,,,,,,,1937.0,,319.0,3038.0,1243.0,1659.0,,,1555.0,124.0,,
,2457.0,498.0,521.0,,721.0,,,,,,,2850.0,,2812.0,856.0,337.0,422.0,,,1913.0,319.0,,
